Kilometro_num,Provincia,Cantón,region,Rural_urbano,Calzada_vertical,Calzada_horizontal,hora_grupo,fin_semana,estacion,calzada_tipo,estado_via,clima_grupo,tipo_colision,severidad_tipo_LLM,cobertura_emergencias_canton
12.0,heredia,flores,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,9
59.0,limón,pococí,huetar caribe,urbana,plano,curva,12:00-17:59,0,verano,pavimentada,buena,bueno,frontal,9,6
137.0,san josé,pérez zeledón,brunca,urbana,pendiente,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,7
20.0,cartago,cartago,central,urbana,pendiente,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,10
17.0,puntarenas,buenos aires,brunca,rural,pendiente,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,5
31.0,heredia,sarapiquí,huetar norte,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,lluvia,lateral,10,2
2.0,cartago,cartago,central,urbana,plano,recta,12:00-17:59,1,invierno,pavimentada,buena,bueno,interseccion,9,10
4.0,san josé,escazú,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,alcance,7,10
20.0,limón,pococí,huetar caribe,urbana,plano,recta,12:00-17:59,1,verano,pavimentada,buena,bueno,lateral,10,6
45.0,alajuela,atenas,central,rural,plano,recta,00:00-05:59,1,verano,pavimentada,riesgo,bueno,frontal,9,6
3.0,limón,pococí,huetar caribe,urbana,plano,recta,12:00-17:59,1,invierno,pavimentada,buena,bueno,frontal,9,6
3.0,alajuela,naranjo,central,urbana,plano,recta,00:00-05:59,0,verano,pavimentada,buena,bueno,interseccion,9,6
0.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,10
17.0,alajuela,alajuela,central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,frontal,9,10
180.0,puntarenas,osa,brunca,rural,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,lluvia,frontal,9,2
7.0,san josé,aserrí,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,8
26.0,cartago,el guarco,central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,alcance,7,9
7.0,limón,limón,huetar caribe,urbana,pendiente,curva,18:00-23:59,0,invierno,no_pavimentada,riesgo,lluvia,frontal,9,9
272.0,puntarenas,osa,brunca,rural,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,alcance,7,2
6.0,puntarenas,esparza,pacífico central,rural,pendiente,curva,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,6
22.0,alajuela,zarcero,central,urbana,pendiente,recta,18:00-23:59,1,verano,pavimentada,buena,lluvia,lateral,10,3
30.0,cartago,cartago,central,urbana,pendiente,recta,00:00-05:59,1,invierno,pavimentada,buena,bueno,frontal,9,10
0.0,san josé,moravia,central,urbana,plano,recta,18:00-23:59,1,verano,pavimentada,buena,bueno,frontal,9,10
1.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,lateral,10,10
136.0,san josé,pérez zeledón,brunca,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,7
14.0,guanacaste,carrillo,chorotega,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,6
21.0,limón,siquirres,huetar caribe,urbana,pendiente,recta,12:00-17:59,1,invierno,pavimentada,riesgo,lluvia,frontal,9,7
156.0,san josé,pérez zeledón,brunca,urbana,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,interseccion,9,7
94.0,limón,siquirres,huetar caribe,rural,plano,curva,06:00-11:59,0,invierno,pavimentada,riesgo,bueno,frontal,9,7
12.0,heredia,flores,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,9
8.0,alajuela,alajuela,central,urbana,pendiente,curva,12:00-17:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
126.0,guanacaste,abangares,chorotega,rural,pendiente,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,alcance,7,3
4.0,alajuela,alajuela,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
9.0,alajuela,alajuela,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
13.0,san josé,montes de oca,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,alcance,7,10
5.0,heredia,heredia,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
32.0,alajuela,alajuela,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
8.0,san josé,aserrí,central,urbana,pendiente,recta,12:00-17:59,1,verano,pavimentada,buena,bueno,interseccion,9,8
7.0,heredia,belén,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,frontal,9,10
2.0,alajuela,san ramón,central,rural,pendiente,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,interseccion,9,8
27.0,san josé,vázquez de coronado,central,rural,pendiente,curva,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,9
32.0,guanacaste,carrillo,chorotega,urbana,plano,recta,00:00-05:59,1,invierno,pavimentada,buena,lluvia,frontal,9,6
10.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,interseccion,9,7
31.0,heredia,sarapiquí,huetar norte,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,2
3.0,san josé,curridabat,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,10
3.0,cartago,cartago,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
15.0,limón,guácimo,huetar caribe,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,5
25.0,guanacaste,carrillo,chorotega,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,alcance,7,6
8.0,san josé,santa ana,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,alcance,7,10
5.0,alajuela,orotina,pacífico central,rural,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,alcance,7,5
333.0,puntarenas,corredores,brunca,rural,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,6
1.0,san josé,curridabat,central,urbana,pendiente,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
33.0,cartago,jiménez,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,frontal,9,4
3.0,heredia,heredia,central,urbana,pendiente,recta,06:00-11:59,1,invierno,pavimentada,buena,bueno,interseccion,9,10
3.0,san josé,moravia,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
1.0,san josé,san josé,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,10
149.0,san josé,pérez zeledón,brunca,rural,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,7
12.0,cartago,la unión,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,lluvia,lateral,10,9
328.0,puntarenas,corredores,brunca,urbana,plano,curva,18:00-23:59,0,invierno,pavimentada,buena,bueno,alcance,7,6
23.0,alajuela,alajuela,central,rural,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,10
59.0,puntarenas,coto brus,brunca,rural,pendiente,curva,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,2
4.0,guanacaste,santa cruz,chorotega,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,6
17.0,guanacaste,santa cruz,chorotega,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,frontal,9,6
1.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
15.0,guanacaste,santa cruz,chorotega,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,alcance,7,6
144.0,san josé,pérez zeledón,brunca,urbana,pendiente,recta,12:00-17:59,0,invierno,pavimentada,buena,lluvia,interseccion,9,7
1.0,alajuela,san ramón,central,urbana,plano,recta,00:00-05:59,0,invierno,pavimentada,buena,bueno,lateral,10,8
5.0,alajuela,alajuela,central,urbana,plano,curva,00:00-05:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
18.0,guanacaste,nicoya,chorotega,urbana,plano,recta,12:00-17:59,1,invierno,no_pavimentada,buena,bueno,interseccion,9,6
9.0,san josé,pérez zeledón,brunca,rural,pendiente,curva,18:00-23:59,1,verano,pavimentada,buena,bueno,lateral,10,7
136.0,san josé,pérez zeledón,brunca,urbana,plano,recta,12:00-17:59,1,invierno,pavimentada,buena,bueno,interseccion,9,7
134.0,san josé,pérez zeledón,brunca,urbana,plano,recta,12:00-17:59,1,invierno,pavimentada,buena,bueno,interseccion,9,7
2.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,lateral,10,10
2.0,san josé,santa ana,central,urbana,plano,recta,12:00-17:59,1,invierno,pavimentada,buena,bueno,interseccion,9,10
22.0,san josé,león cortés,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,2
74.0,guanacaste,nicoya,chorotega,rural,plano,recta,18:00-23:59,1,verano,pavimentada,buena,bueno,frontal,9,6
90.0,limón,siquirres,huetar caribe,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,7
3.0,san josé,san josé,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,lluvia,interseccion,9,10
5.0,limón,talamanca,huetar caribe,urbana,plano,recta,00:00-05:59,1,verano,pavimentada,buena,bueno,frontal,9,1
0.0,heredia,sarapiquí,huetar norte,rural,plano,recta,12:00-17:59,0,invierno,no_pavimentada,buena,bueno,frontal,9,2
7.0,san josé,curridabat,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
3.0,san josé,tarrazú,central,urbana,plano,recta,06:00-11:59,1,invierno,pavimentada,buena,bueno,interseccion,9,3
6.0,san josé,san josé,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
3.0,san josé,goicoechea,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,riesgo,bueno,interseccion,9,10
32.0,cartago,cartago,central,urbana,pendiente,recta,06:00-11:59,1,invierno,pavimentada,buena,bueno,interseccion,9,10
19.0,puntarenas,esparza,pacífico central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,6
6.0,san josé,curridabat,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
29.0,alajuela,zarcero,central,rural,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,lluvia,alcance,7,3
3.0,san josé,aserrí,central,urbana,pendiente,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,frontal,9,8
15.0,alajuela,alajuela,central,urbana,plano,recta,00:00-05:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
5.0,alajuela,atenas,central,rural,pendiente,curva,12:00-17:59,1,verano,pavimentada,buena,bueno,frontal,9,6
6.0,san josé,san josé,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
7.0,san josé,escazú,central,urbana,pendiente,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
55.0,guanacaste,santa cruz,chorotega,urbana,pendiente,recta,12:00-17:59,0,invierno,no_pavimentada,buena,bueno,lateral,10,6
135.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,alcance,7,7
2.0,heredia,heredia,central,urbana,pendiente,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
12.0,san josé,montes de oca,central,urbana,plano,recta,00:00-05:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
0.0,san josé,goicoechea,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,lluvia,lateral,10,10
0.0,limón,siquirres,huetar caribe,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,7
135.0,san josé,pérez zeledón,brunca,urbana,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,alcance,7,7
122.0,limón,matina,huetar caribe,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,3
1.0,alajuela,alajuela,central,urbana,pendiente,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,alcance,7,10
3.0,heredia,santo domingo,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,9
1.0,guanacaste,carrillo,chorotega,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,6
3.0,san josé,escazú,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
4.0,puntarenas,buenos aires,brunca,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,5
122.0,alajuela,san carlos,huetar norte,rural,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,alcance,7,7
83.0,alajuela,los chiles,huetar norte,urbana,plano,recta,00:00-05:59,0,verano,pavimentada,buena,bueno,frontal,9,2
0.0,san josé,san josé,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,interseccion,9,10
1.0,puntarenas,quepos,pacífico central,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,lateral,10,7
52.0,alajuela,san ramón,central,rural,pendiente,curva,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,8
1.0,san josé,escazú,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
173.0,puntarenas,buenos aires,brunca,rural,plano,recta,06:00-11:59,0,invierno,no_pavimentada,buena,bueno,frontal,9,5
17.0,alajuela,grecia,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,alcance,7,6
1.0,san josé,san josé,central,urbana,plano,curva,06:00-11:59,1,invierno,pavimentada,buena,bueno,alcance,7,10
2.0,alajuela,san carlos,huetar norte,rural,pendiente,curva,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,7
14.0,puntarenas,esparza,pacífico central,rural,pendiente,curva,12:00-17:59,1,verano,no_pavimentada,buena,bueno,lateral,10,6
34.0,alajuela,grecia,central,rural,plano,recta,00:00-05:59,1,verano,pavimentada,buena,bueno,frontal,9,6
304.0,puntarenas,golfito,brunca,rural,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,frontal,9,5
151.0,limón,limón,huetar caribe,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,interseccion,9,9
0.0,san josé,escazú,central,urbana,pendiente,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,10
11.0,san josé,montes de oca,central,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,10
10.0,san josé,san josé,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
4.0,san josé,goicoechea,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,frontal,9,10
8.0,heredia,belén,central,urbana,plano,curva,00:00-05:59,1,invierno,pavimentada,buena,bueno,lateral,10,10
7.0,alajuela,alajuela,central,urbana,plano,recta,06:00-11:59,0,verano,pavimentada,buena,bueno,lateral,10,10
16.0,heredia,sarapiquí,huetar norte,rural,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,frontal,9,2
14.0,limón,pococí,huetar norte,rural,plano,recta,06:00-11:59,1,invierno,no_pavimentada,riesgo,bueno,alcance,7,6
4.0,san josé,escazú,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,alcance,7,10
6.0,san josé,san josé,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,10
77.0,puntarenas,parrita,pacífico central,urbana,plano,recta,18:00-23:59,1,verano,pavimentada,buena,bueno,lateral,10,4
43.0,puntarenas,garabito,pacífico central,rural,plano,recta,00:00-05:59,1,invierno,pavimentada,buena,bueno,frontal,9,6
1.0,san josé,goicoechea,central,urbana,plano,recta,12:00-17:59,1,verano,pavimentada,buena,bueno,alcance,7,10
9.0,alajuela,alajuela,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,lateral,10,10
220.0,puntarenas,buenos aires,brunca,rural,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,5
1.0,alajuela,atenas,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,6
26.0,guanacaste,nicoya,chorotega,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,interseccion,9,6
32.0,limón,pococí,huetar caribe,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,lateral,10,6
92.0,puntarenas,puntarenas,pacífico central,urbana,plano,curva,06:00-11:59,0,verano,pavimentada,buena,bueno,interseccion,9,7
2.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,06:00-11:59,1,verano,pavimentada,buena,bueno,alcance,7,7
39.0,alajuela,san ramón,central,rural,plano,curva,12:00-17:59,0,invierno,pavimentada,buena,lluvia,interseccion,9,8
50.0,alajuela,san carlos,huetar norte,urbana,plano,recta,00:00-05:59,1,verano,pavimentada,buena,bueno,objeto_fijo,9,7
68.0,puntarenas,corredores,brunca,rural,pendiente,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,frontal,9,6
35.0,alajuela,san carlos,huetar norte,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,lateral,10,7
8.0,heredia,santa bárbara,central,urbana,plano,curva,06:00-11:59,1,invierno,pavimentada,buena,bueno,frontal,9,9
92.0,limón,siquirres,huetar caribe,urbana,plano,recta,18:00-23:59,1,invierno,pavimentada,buena,bueno,interseccion,9,7
16.0,limón,pococí,huetar caribe,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,alcance,7,6
11.0,heredia,sarapiquí,huetar norte,rural,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,lluvia,alcance,7,2
5.0,heredia,heredia,central,urbana,pendiente,recta,06:00-11:59,1,invierno,pavimentada,buena,bueno,alcance,7,10
31.0,guanacaste,santa cruz,chorotega,urbana,plano,recta,00:00-05:59,1,invierno,pavimentada,buena,bueno,interseccion,9,6
6.0,san josé,vázquez de coronado,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,frontal,9,9
90.0,puntarenas,esparza,pacífico central,urbana,pendiente,curva,06:00-11:59,1,verano,pavimentada,buena,bueno,interseccion,9,6
13.0,puntarenas,esparza,pacífico central,urbana,plano,recta,12:00-17:59,1,invierno,pavimentada,buena,bueno,lateral,10,6
120.0,limón,matina,huetar caribe,rural,plano,curva,00:00-05:59,1,invierno,pavimentada,buena,bueno,alcance,7,3
11.0,heredia,belén,central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,10
156.0,san josé,pérez zeledón,brunca,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,lateral,10,7
111.0,puntarenas,quepos,pacífico central,rural,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,interseccion,9,7
0.0,cartago,cartago,central,urbana,plano,recta,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
2.0,heredia,heredia,central,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,frontal,9,10
348.0,puntarenas,corredores,brunca,urbana,plano,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,alcance,7,6
74.0,puntarenas,esparza,pacífico central,rural,plano,recta,06:00-11:59,1,invierno,pavimentada,buena,bueno,frontal,9,6
141.0,san josé,pérez zeledón,brunca,urbana,plano,recta,12:00-17:59,0,verano,pavimentada,buena,bueno,interseccion,9,7
86.0,puntarenas,esparza,pacífico central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,alcance,7,6
16.0,cartago,la unión,central,urbana,pendiente,recta,18:00-23:59,0,verano,pavimentada,buena,bueno,alcance,7,9
7.0,puntarenas,puntarenas,pacífico central,urbana,plano,recta,06:00-11:59,0,invierno,pavimentada,buena,bueno,frontal,9,7
5.0,alajuela,alajuela,central,urbana,plano,curva,18:00-23:59,0,invierno,pavimentada,buena,bueno,frontal,9,10
44.0,cartago,turrialba,central,rural,plano,curva,06:00-11:59,0,invierno,pavimentada,buena,bueno,frontal,9,7
26.0,cartago,el guarco,central,urbana,plano,recta,12:00-17:59,0,invierno,pavimentada,buena,bueno,lateral,10,9
1.0,san josé,san josé,central,urbana,pendiente,curva,18:00-23:59,0,invierno,pavimentada,buena,lluvia,frontal,9,10
3.0,puntarenas,corredores,brunca,urbana,plano,recta,00:00-05:59,1,invierno,pavimentada,buena,bueno,lateral,10,6
164.0,alajuela,upala,huetar norte,rural,plano,curva,06:00-11:59,0,invierno,pavimentada,buena,lluvia,alcance,7,5
